seed,nmi,ari,acc,recall,precision,fscore,predicted_clusters,min_cluster_size,run_valid
20260814,0.92288977191763866,0.89133180677094814,0.90992196209587517,0.91528624103023171,0.88323433544106023,0.89897468553936966,15,96,1
20260815,0.88905808550760013,0.79798203050786654,0.80312151616499439,0.8540946470667814,0.77498592903007602,0.8126195146498516,15,132,1
20260816,0.9204041184532874,0.88495255822757257,0.90100334448160535,0.90542921043011715,0.88092971023218947,0.89301145783652414,15,131,1
20260817,0.88811086354358504,0.79049941171673188,0.80245261984392424,0.85275331949789446,0.76370001172896551,0.80577361253995561,15,132,1
20260818,0.92358691534838,0.90698496749360957,0.92753623188405798,0.92016654337582793,0.90684899253657247,0.91345923055822242,15,123,1
20260819,0.89134065284986086,0.79855434495704847,0.8169453734671126,0.86750936194832151,0.76554425367134848,0.81334354327813441,15,119,1
20260820,0.92005928710329399,0.88478189080375724,0.90100334448160535,0.90519893960284037,0.88083764324957181,0.89285214903984356,15,131,1
20260821,0.8874040031272703,0.79882699750665753,0.80178372352285399,0.8419104419185014,0.78638728956987092,0.81320222669067854,15,130,1
20260822,0.9190117651780827,0.87486047552946133,0.88539576365663319,0.88609365690222408,0.8809865180822537,0.88353270727619226,15,203,1
20260823,0.89361017928432107,0.81189201428016988,0.83299888517279819,0.88286266935699753,0.77554511285324712,0.82573156721184382,15,81,1
20260824,0.87849673378734294,0.76161553977341334,0.80557413600891858,0.84466073911178785,0.72343417958060718,0.77936155718537004,15,131,1
20260825,0.92395298027822059,0.9072978488419754,0.92820512820512824,0.91859926255767566,0.90892701515747021,0.91373754350200642,15,136,1
20260826,0.92358691534837978,0.90698496749360957,0.92753623188405798,0.92016654337582793,0.90684899253657247,0.91345923055822242,15,123,1
20260827,0.92209832092235089,0.89348701749563897,0.91438127090301002,0.91893459444989734,0.88373448118365139,0.90099086742526868,15,78,1
20260828,0.92029361625310291,0.8849430843966184,0.90100334448160535,0.90543064962278763,0.88091137453897794,0.89300273667715169,15,131,1
20260829,0.88973742214917595,0.79416315491053557,0.80022296544035676,0.85595552318971146,0.76722343052190811,0.8091641791857026,15,132,1
20260830,0.88875150708184425,0.78481721548318251,0.79821627647714599,0.8463359593802261,0.75935926241574336,0.80049195033670151,15,130,1
20260831,0.90619959319117971,0.82983003030864544,0.83991081382385735,0.8912920208279963,0.79829847571783052,0.8422361076261603,15,63,1
20260832,0.87057869028974355,0.73837509390697087,0.74381270903010033,0.84794209840048129,0.6859029806177771,0.75836343662091477,15,70,1
20260833,0.89335163303162324,0.80081321828537644,0.80824972129319961,0.84013016058511814,0.79130896851442922,0.81498907183549174,15,153,1
