nmi_mean,nmi_std,ari_mean,ari_std,acc_mean,acc_std,recall_mean,recall_std,precision_mean,precision_std,fscore_mean,fscore_std,iterations,wall_seconds,final_primal_residual,final_successive_difference,stopping_reason
0.82058644654304269,0.015472433708475628,0.60242010720756034,0.036920232609328418,0.75575757575757596,0.036315757953980184,0.70533333333333337,0.030360137577087432,0.57000377224265331,0.046981522627810725,0.62932270672491941,0.033679959138556301,33,7.9197762000000003,8.8348485873055577e-10,5.6434486829881845e-06,"tolerance"
