seed,nmi,ari,acc,recall,precision,fscore,predicted_clusters,min_cluster_size,run_valid
20260814,0.86023138672157584,0.71183443480345865,0.83636363636363631,0.76969696969696966,0.69474835886214437,0.73030477285796425,15,8,1
20260815,0.79518089688940874,0.61886033519553063,0.74545454545454548,0.68242424242424238,0.60864864864864865,0.64342857142857146,15,8,1
20260816,0.85053299100783686,0.69061013847007802,0.83636363636363631,0.74787878787878792,0.67653508771929827,0.7104202648244099,15,8,1
20260817,0.79039374775596016,0.6184417569572449,0.75757575757575757,0.67757575757575761,0.61159737417943105,0.64289821736630248,15,8,1
20260818,0.83429463321672936,0.6447274683415477,0.76969696969696966,0.72727272727272729,0.61791967044284246,0.66815144766146994,15,3,1
20260819,0.83366100870877713,0.62864536677615201,0.75757575757575757,0.72848484848484851,0.59270216962524658,0.65361609570418711,15,2,1
20260820,0.85814631814374331,0.69368129835929759,0.82424242424242422,0.76242424242424245,0.67057569296375263,0.71355643788996026,15,8,1
20260821,0.81747262931080533,0.63982607413958292,0.75151515151515147,0.71151515151515154,0.62116402116402114,0.66327683615819211,15,4,1
20260822,0.77514519021475192,0.57447337988377045,0.67878787878787883,0.65090909090909088,0.56054279749478075,0.60235558048233317,15,3,1
20260823,0.8750615173663906,0.69074960803423879,0.88484848484848488,0.79878787878787882,0.64167478091528729,0.71166306695464365,15,8,1
20260824,0.82595364207937405,0.62477013214728649,0.75757575757575757,0.72242424242424241,0.59068384539147667,0.64994547437295525,15,3,1
20260825,0.82370824300497947,0.60729641139159685,0.74545454545454548,0.70787878787878789,0.5736738703339882,0.63374932175800325,15,4,1
20260826,0.80110200684990029,0.62418668950697975,0.74545454545454548,0.68121212121212116,0.61826182618261827,0.64821222606689732,15,8,1
20260827,0.79687535623744199,0.54640092287592601,0.69090909090909092,0.65939393939393942,0.51369216241737492,0.57749469214437377,15,3,1
20260828,0.78742586660564728,0.60066314371567697,0.70303030303030301,0.66909090909090907,0.58911419423692635,0.62656072644721905,15,3,1
20260829,0.86207714195223351,0.70737558664327593,0.83636363636363631,0.76484848484848489,0.69112814895947428,0.72612197928653632,15,8,1
20260830,0.76168421679741416,0.55877135107396803,0.63636363636363635,0.63393939393939391,0.54764397905759166,0.58764044943820226,15,3,1
20260831,0.79981521629021923,0.63791141257340545,0.75757575757575757,0.68727272727272726,0.63636363636363635,0.66083916083916072,15,8,1
20260832,0.81058867121432454,0.64289373911261416,0.77575757575757576,0.71999999999999997,0.62004175365344472,0.66629276500280421,15,2,1
20260833,0.85827064558313237,0.67831797945960259,0.82424242424242422,0.75272727272727269,0.65299684542586756,0.69932432432432434,15,8,1
