seed,nmi,ari,acc,recall,precision,fscore,predicted_clusters,min_cluster_size,run_valid
20260814,0.22318909980326287,0.17093323204772207,0.49448529411764708,0.5059180835060032,0.34080305927342258,0.40726142738001392,5,1,1
20260815,0.2356104445057024,0.1830037080306762,0.5,0.51871930969884472,0.34772433214095438,0.41634866210258914,5,1,1
20260816,0.22941532960911928,0.174098681707128,0.5,0.52008174618943548,0.34115960378342147,0.41203521514746067,5,1,1
20260817,0.22949901158992267,0.17551459396728847,0.49080882352941174,0.51846385285685903,0.34238050609184628,0.41241349725110343,5,7,1
20260818,0.18687755412062118,0.1128991938581438,0.44117647058823528,0.57421021259686067,0.29728141072740633,0.39174678788935041,5,1,1
20260819,0.23344456656239795,0.18262720453429046,0.49264705882352944,0.51968436887967984,0.34731390849078081,0.41636440128713886,5,7,1
20260820,0.2315302584352209,0.1823812296488293,0.5,0.51732848911470009,0.34747297580691283,0.41572008576251085,5,1,1
20260821,0.22318909980326287,0.17093323204772207,0.49448529411764708,0.5059180835060032,0.34080305927342258,0.40726142738001392,5,1,1
20260822,0.23344456656239795,0.18262720453429046,0.49264705882352944,0.51968436887967984,0.34731390849078081,0.41636440128713886,5,7,1
20260823,0.19457453998176694,0.11398258844799772,0.42095588235294118,0.57213817376742071,0.29802616988245728,0.39190791904030481,5,1,1
20260824,0.18574795514043996,0.1111736300875326,0.43382352941176472,0.56949845306690128,0.29655029708238495,0.39001253778343653,5,1,1
20260825,0.19517487495595182,0.11619123000999462,0.43933823529411764,0.57628225142630074,0.29906610888522273,0.39377806223877265,5,1,1
20260826,0.23540044982944477,0.18311535018748001,0.5,0.51798132326644153,0.34791146359598119,0.41624469686601895,5,1,1
20260827,0.20554005841251052,0.12319624839256568,0.45220588235294118,0.5897079276773296,0.30232828870779976,0.39972679435503267,5,1,1
20260828,0.23344456656239793,0.18262720453429046,0.49264705882352944,0.51968436887967984,0.34731390849078081,0.41636440128713886,5,7,1
20260829,0.18772076670222854,0.11112800271783715,0.4172794117647059,0.56626266640174849,0.29670721913203846,0.38938605822248684,5,1,1
20260830,0.23540044982944475,0.18311535018748001,0.5,0.51798132326644153,0.34791146359598119,0.41624469686601895,5,1,1
20260831,0.22886744305281623,0.17406571352305869,0.49448529411764708,0.50946609520024977,0.3425708559977097,0.40967292812635514,5,1,1
20260832,0.22374231431642491,0.17099072095318735,0.5,0.51647696630808093,0.33943328296677672,0.40964452148855218,5,1,1
20260833,0.22941532960911931,0.174098681707128,0.5,0.52008174618943548,0.34115960378342147,0.41203521514746067,5,1,1
