nmi_mean,nmi_std,ari_mean,ari_std,acc_mean,acc_std,recall_mean,recall_std,precision_mean,precision_std,fscore_mean,fscore_std,iterations,wall_seconds,final_primal_residual,final_successive_difference,stopping_reason
0.21906143396922267,0.018553217138300767,0.1589351500562321,0.030079089283065262,0.47784926470588235,0.030278651434991723,0.5337784905339048,0.028113485566776272,0.3305615713099751,0.021860362833743423,0.40702668684544491,0.01020498030123596,36,23.6782787,6.4047970991518762e-06,1.5467712688334037e-06,"tolerance"
