seed,nmi,ari,acc,recall,precision,fscore,predicted_clusters,min_cluster_size,run_valid
20260814,0.82487753242389361,0.60835447600826298,0.76363636363636367,0.72727272727272729,0.56390977443609025,0.63525674960296452,15,3,1
20260815,0.79632641291934625,0.59487945193447822,0.70909090909090911,0.67151515151515151,0.57828810020876831,0.62142456533931578,15,8,1
20260816,0.81794191691014573,0.61133196452754357,0.76363636363636367,0.69212121212121214,0.58987603305785119,0.6369213608477412,15,3,1
20260817,0.83917458038411641,0.6436524012699506,0.76363636363636367,0.73575757575757572,0.61066398390342047,0.66739967014843316,15,3,1
20260818,0.82850214659713828,0.65380266384715924,0.76969696969696966,0.72848484848484851,0.63130252100840334,0.67642093415869442,15,5,1
20260819,0.82698168334010569,0.60887718851287276,0.74545454545454548,0.71151515151515154,0.57380254154447707,0.63528138528138534,15,3,1
20260820,0.84061834288019188,0.64600841845163681,0.76969696969696966,0.73818181818181816,0.61267605633802813,0.66959868059373284,15,3,1
20260821,0.82624464131755015,0.66933994142824982,0.76969696969696966,0.72606060606060607,0.65824175824175823,0.6904899135446686,15,8,1
20260822,0.8032481915937385,0.56105079194704766,0.67878787878787883,0.68242424242424238,0.52177942539388322,0.59138655462184875,15,3,1
20260823,0.8358221298304761,0.63338912971944439,0.76969696969696966,0.72848484848484851,0.59980039920159678,0.65790914066776141,15,3,1
20260824,0.872925737257227,0.72306029630296753,0.84242424242424241,0.77939393939393942,0.70581778265642148,0.74078341013824889,15,8,1
20260825,0.85137774214675366,0.67582945392743676,0.82424242424242422,0.74545454545454548,0.6542553191489362,0.69688385269121811,15,8,1
20260826,0.78265677276706658,0.56355852533229212,0.68484848484848482,0.64848484848484844,0.54536187563710503,0.59246954595791812,15,4,1
20260827,0.82731925336254064,0.6114856643907185,0.74545454545454548,0.70545454545454545,0.58141858141858138,0.63745892661555315,15,4,1
20260828,0.84146956725358968,0.69499284692417729,0.78787878787878785,0.74909090909090914,0.68287292817679557,0.7144508670520231,15,8,1
20260829,0.8211271706307407,0.59160009580568351,0.73939393939393938,0.69696969696969702,0.55717054263565891,0.61927840603123308,15,3,1
20260830,0.8312833868852797,0.63498344157240538,0.7151515151515152,0.72848484848484851,0.60220440881763526,0.65935271530444328,15,3,1
20260831,0.82878257503284991,0.68156186828386001,0.78181818181818186,0.72848484848484851,0.67680180180180183,0.70169293636894337,15,8,1
20260832,0.80320423713926159,0.57600827300930713,0.70303030303030301,0.69696969696969702,0.53488372093023251,0.60526315789473684,15,3,1
20260833,0.90349821564932564,0.77715081233986461,0.91515151515151516,0.84484848484848485,0.74465811965811968,0.79159568427030103,15,8,1
