seed,nmi,ari,acc,recall,precision,fscore,predicted_clusters,min_cluster_size,run_valid
20260814,0.98735469355249172,0.9375191486754223,0.93999999999999995,0.98333333333333328,0.89847715736040612,0.93899204244031831,40,1,1
20260815,0.99358755979534252,0.96776889200865734,0.96999999999999997,0.99111111111111116,0.94692144373673037,0.96851248642779586,40,2,1
20260816,0.9790532286599325,0.90102773475996045,0.89500000000000002,0.96111111111111114,0.85221674876847286,0.90339425587467359,40,3,1
20260817,0.97932831952382449,0.90219762998324338,0.90000000000000002,0.96333333333333337,0.85250737463126847,0.90453834115805953,40,3,1
20260818,0.98655586887706692,0.93463302752293587,0.93500000000000005,0.97777777777777775,0.89795918367346939,0.93617021276595747,40,2,1
20260819,0.99321467320075207,0.96633496013873521,0.96750000000000003,0.98833333333333329,0.94678020223523152,0.96711062788801294,40,3,1
20260820,0.97745877864276109,0.88535270727995674,0.91249999999999998,0.96833333333333338,0.82023529411764706,0.88815286624203815,40,2,1
20260821,0.98714550844975824,0.93665488574412969,0.9375,0.98166666666666669,0.89832231825114384,0.93814706663127168,40,1,1
20260822,0.98618472180081351,0.93318433004910961,0.9325,0.97499999999999998,0.89769820971867009,0.93475366178428765,40,3,1
20260823,0.98676480412802237,0.93550043891868429,0.9375,0.97944444444444445,0.89811512990320941,0.93701833643369659,40,2,1
20260824,0.98772672194655042,0.93895660156050798,0.9425,0.98611111111111116,0.89873417721518989,0.94039735099337751,40,1,1
20260825,0.98714550844975824,0.93665488574412969,0.9375,0.98166666666666669,0.89832231825114384,0.93814706663127168,40,1,1
20260826,0.98028495520506775,0.90569303063444195,0.90500000000000003,0.96999999999999997,0.85337243401759533,0.90795631825273015,40,1,1
20260827,0.98714550844975824,0.93665488574412969,0.9375,0.98166666666666669,0.89832231825114384,0.93814706663127168,40,1,1
20260828,0.97963047968897576,0.90336513951499919,0.90000000000000002,0.9655555555555555,0.85279685966633956,0.90568004168837934,40,2,1
20260829,0.99321467320075196,0.96633496013873521,0.96750000000000003,0.98833333333333329,0.94678020223523152,0.96711062788801294,40,3,1
20260830,0.98707775226984851,0.93636649886931023,0.93500000000000005,0.98111111111111116,0.89827060020345884,0.93786510886882646,40,1,1
20260831,0.99321467320075207,0.96633496013873521,0.96750000000000003,0.98833333333333329,0.94678020223523152,0.96711062788801294,40,3,1
20260832,0.97963047968897576,0.90336513951499919,0.90000000000000002,0.9655555555555555,0.85279685966633956,0.90568004168837934,40,2,1
20260833,0.99100879526313757,0.96287793095198626,0.96499999999999997,0.98166666666666669,0.94643813604713445,0.96373056994818651,40,4,1
