nmi_mean,nmi_std,ari_mean,ari_std,acc_mean,acc_std,recall_mean,recall_std,precision_mean,precision_std,fscore_mean,fscore_std,iterations,wall_seconds,final_primal_residual,final_successive_difference,stopping_reason
0.9634207199889786,0.042585622712097294,0.9538778350821584,0.074196035317391135,0.96452205882352937,0.061525190264318942,0.97222474525276026,0.038433870397101812,0.95933810067669456,0.07283033586100178,0.96530707800328597,0.055631094954297938,33,22.4525568,1.0111488666794571e-07,5.757537404507948e-06,"tolerance"
