seed,nmi,ari,acc,recall,precision,fscore,predicted_clusters,min_cluster_size,run_valid
20260814,0.93660384760321513,0.88829542378675852,0.89208472686733553,0.90162398500936913,0.89056804935604017,0.89606191544839653,15,197,1
20260815,0.93555268628711241,0.8969462932295339,0.90523968784838349,0.91984848179565193,0.88905302809005959,0.90418861795978878,15,130,1
20260816,0.93574442751899178,0.88750379139072089,0.89141583054626528,0.90098354427100569,0.88973941715284632,0.89532617921711832,15,198,1
20260817,0.93555268628711252,0.8969462932295339,0.90523968784838349,0.91984848179565193,0.88905302809005959,0.90418861795978878,15,130,1
20260818,0.94230152880841933,0.92056060292107122,0.93244147157190638,0.93215933589893418,0.92009068851676545,0.92608569455426226,15,138,1
20260819,0.93555268628711241,0.8969462932295339,0.90523968784838349,0.91984848179565193,0.88905302809005959,0.90418861795978878,15,130,1
20260820,0.90481167207889768,0.80750610337789297,0.81493868450390194,0.86720713148752071,0.78038511250579556,0.82150852231671778,15,129,1
20260821,0.90883268391334604,0.83149572536338434,0.83545150501672238,0.88685642901757833,0.80455982253720104,0.84370603686758983,15,130,1
20260822,0.91462352931114621,0.84047676513231273,0.85039018952062428,0.89369547258769721,0.81404738745021743,0.85201406096928478,15,130,1
20260823,0.93574442751899178,0.88750379139072089,0.89141583054626528,0.90098354427100569,0.88973941715284632,0.89532617921711832,15,198,1
20260824,0.91836959096194359,0.84382060708076512,0.8468227424749164,0.91213728746722234,0.80510462940497229,0.85528538009407296,15,78,1
20260825,0.94230152880841922,0.92056060292107122,0.93244147157190638,0.93215933589893418,0.92009068851676545,0.92608569455426226,15,138,1
20260826,0.93574442751899145,0.88750379139072089,0.89141583054626528,0.90098354427100569,0.88973941715284632,0.89532617921711832,15,198,1
20260827,0.91259836867501865,0.82438877086256801,0.82162764771460428,0.87928915395619678,0.79878461735581063,0.83710580833269399,15,64,1
20260828,0.91931371972295073,0.84733873770438617,0.84325529542920852,0.89565565300489036,0.82398612416751627,0.85832740272421837,15,90,1
20260829,0.91199322748372613,0.83787411968205749,0.84214046822742472,0.87621216002671143,0.82421713708612943,0.84941970741562101,15,139,1
20260830,0.93555268628711252,0.8969462932295339,0.90523968784838349,0.91984848179565193,0.88905302809005959,0.90418861795978878,15,130,1
20260831,0.91872977420214674,0.82571805919957619,0.81872909698996654,0.86854845905640776,0.80986741458439571,0.83818212878485898,15,148,1
20260832,0.91695669166353966,0.84667139069970454,0.84949832775919731,0.91197609788812872,0.80986864134921877,0.85789482234822023,15,80,1
20260833,0.91934112343556484,0.82411266697670826,0.81806020066889629,0.86555205991646922,0.80965721686263636,0.83667214788722599,15,151,1
