nmi_mean,nmi_std,ari_mean,ari_std,acc_mean,acc_std,recall_mean,recall_std,precision_mean,precision_std,fscore_mean,fscore_std,iterations,wall_seconds,final_primal_residual,final_successive_difference,stopping_reason
0.9891808681707106,0.006147943026856068,0.9499483414425125,0.028014291621905763,0.95250000000000024,0.028446625921465435,0.98316666666666674,0.010551861465014984,0.92167119677063258,0.042292675258333093,0.95112516445302941,0.027334462016459688,32,25.694533499999999,5.4729201961948198e-06,5.0785448901182083e-06,"tolerance"
