nmi_mean,nmi_std,ari_mean,ari_std,acc_mean,acc_std,recall_mean,recall_std,precision_mean,precision_std,fscore_mean,fscore_std,iterations,wall_seconds,final_primal_residual,final_successive_difference,stopping_reason
0.82564885844367075,0.025564360409541523,0.6192288796393941,0.045848986433277408,0.76030303030303048,0.052152914953129473,0.71296969696969703,0.03509449260418139,0.58912886633913253,0.049388062693387545,0.64473018051756714,0.042319746118793113,32,7.6027034999999996,2.8000882931484682e-09,9.9252618562491668e-06,"tolerance"
