seed,nmi,ari,acc,recall,precision,fscore,predicted_clusters,min_cluster_size,run_valid
20260814,0.93955436950900351,0.89722923222597628,0.9054626532887402,0.91734572574168793,0.89187438258908203,0.90443075333874412,15,135,1
20260815,0.94319992554931698,0.92088795941470125,0.93110367892976587,0.93089284634891212,0.92191299340651822,0.92638115889306782,15,146,1
20260816,0.94124737208147857,0.90643602308765858,0.91817168338907473,0.93473261239375161,0.89235305351639727,0.91305133246219949,15,73,1
20260817,0.94326201915269914,0.90862344639093406,0.9204013377926421,0.93830324940921139,0.8930048761779531,0.91509382320617239,15,64,1
20260818,0.94292370008159321,0.9208075295749234,0.93110367892976587,0.93088133280754826,0.92177677829604521,0.92630668420536322,15,146,1
20260819,0.93734829032662736,0.89711482887874705,0.90457079152731323,0.91945702138928143,0.88971425865733045,0.90434115462143005,15,135,1
20260820,0.89901414940139401,0.793185955428376,0.80824972129319961,0.84846164695452442,0.77150581959897502,0.8081558572587898,15,134,1
20260821,0.93581756629454294,0.88518791418925846,0.89476031215161655,0.8973639747047496,0.88899265302398001,0.89315869879266108,15,187,1
20260822,0.91776706425735954,0.83825408896236708,0.84481605351170563,0.87409222922309504,0.82671209382350375,0.84974221575526943,15,146,1
20260823,0.94319992554931709,0.92088795941470125,0.93110367892976587,0.93089284634891212,0.92191299340651822,0.92638115889306782,15,146,1
20260824,0.9051324942993817,0.79717415776309619,0.81761426978818286,0.85693705259097852,0.77140699129650692,0.81192575481963691,15,131,1
20260825,0.92434493781377514,0.87552254336085822,0.89319955406911933,0.89067460717236058,0.87779260770093792,0.8841866894307665,15,189,1
20260826,0.93988123303510518,0.903259070204533,0.90947603121516163,0.92996024949844136,0.89104498193551951,0.91008680196110747,15,110,1
20260827,0.91149856867149504,0.83192828467725155,0.83879598662207355,0.90499889182164373,0.79126819545390481,0.84432085653403943,15,64,1
20260828,0.92844921533503988,0.87431745667523719,0.89275362318840579,0.88684059789820302,0.87927073582794912,0.88303944398667289,15,189,1
20260829,0.90687312635576744,0.82496260207563299,0.83500557413600895,0.8578523791294036,0.81779890651903986,0.83734693920554848,15,144,1
20260830,0.9431999255493172,0.92088795941470125,0.93110367892976587,0.93089284634891212,0.92191299340651822,0.92638115889306782,15,146,1
20260831,0.89993786843300538,0.78998071445798401,0.81716833890746932,0.85000014391926704,0.76498900976492423,0.80525713366369378,15,133,1
20260832,0.89914158148543855,0.76897132456163597,0.80490523968784833,0.85162787082957947,0.73004389590329577,0.78616276999683798,15,131,1
20260833,0.89011617502553153,0.73171002652895112,0.73623188405797102,0.82895914707685581,0.68806765172121742,0.75197086057267071,15,133,1
