seed,nmi,ari,acc,recall,precision,fscore,predicted_clusters,min_cluster_size,run_valid
20260814,0.63427310392320302,0.22927070913788181,0.34999999999999998,0.42055555555555557,0.18149124910093503,0.25355886786132975,40,1,1
20260815,0.62540199399094165,0.20468500077395296,0.34499999999999997,0.36388888888888887,0.16734798160449668,0.22926146307315368,40,1,1
20260816,0.62434654000315493,0.20584901516569645,0.33500000000000002,0.33500000000000002,0.17442869540063638,0.22940840783716948,40,1,1
20260817,0.61511483437725789,0.18644785530426214,0.34499999999999997,0.41666666666666669,0.14373323112303565,0.21373610715303507,40,1,1
20260818,0.63893073767313668,0.22178022341770312,0.38,0.35999999999999999,0.18562016614150673,0.24494424494424491,40,1,1
20260819,0.64243432226970043,0.22807407287530487,0.39500000000000002,0.36722222222222223,0.19065474473608307,0.25099677235618006,40,1,1
20260820,0.62906250821567777,0.2093945170319248,0.36749999999999999,0.38944444444444443,0.16758307434855366,0.23433060337623263,40,1,1
20260821,0.64931163935278446,0.24321192984147649,0.38500000000000001,0.35388888888888886,0.21127694859038143,0.26458982346832816,40,1,1
20260822,0.61970366984489134,0.20335583037690866,0.34250000000000003,0.38444444444444442,0.16267042783262811,0.22860918401057154,40,1,1
20260823,0.62623242174135596,0.21549293239993761,0.35749999999999998,0.37277777777777776,0.17643965290560085,0.23951454577904693,40,1,1
20260824,0.62564749513587281,0.20887787354321297,0.36499999999999999,0.36055555555555557,0.17214854111405836,0.23303411131059246,40,1,1
20260825,0.66720186745971588,0.2606349649435924,0.40000000000000002,0.40944444444444444,0.21562317144528964,0.28248371023380603,40,1,1
20260826,0.64727190699322479,0.23499623047279891,0.375,0.36888888888888888,0.19773674806432401,0.25746413338503299,40,1,1
20260827,0.64738662962833837,0.23284883157448666,0.38500000000000001,0.3988888888888889,0.18884797475013151,0.25633702249196716,40,1,1
20260828,0.63929289780393872,0.22488132497056756,0.3725,0.38333333333333336,0.18385291766586731,0.24851431658562936,40,1,1
20260829,0.64278937060806629,0.23670723239510663,0.39000000000000001,0.41111111111111109,0.19037818368922046,0.26024265869526991,40,1,1
20260830,0.63175898298907063,0.2223591144893341,0.37,0.35388888888888886,0.18768414849734827,0.24528301886792456,40,1,1
20260831,0.61241763817211281,0.2015722233875718,0.36499999999999999,0.34055555555555556,0.16873107624552711,0.22565801582919195,40,1,1
20260832,0.61586990560554566,0.20257049028847057,0.33250000000000002,0.37388888888888888,0.16358774914924648,0.22759553601623267,40,1,1
20260833,0.63023714171163925,0.21275011031695337,0.34999999999999998,0.36277777777777775,0.17563206024744488,0.23667995650598039,40,1,1
