nmi_mean,nmi_std,ari_mean,ari_std,acc_mean,acc_std,recall_mean,recall_std,precision_mean,precision_std,fscore_mean,fscore_std,iterations,wall_seconds,final_primal_residual,final_successive_difference,stopping_reason
0.98183758656554543,0.025925139219866316,0.95158286643092693,0.071072993161349962,0.95114999999999994,0.074879745697948794,0.9861158291457286,0.022531254842730723,0.93243495369539819,0.097391337796709318,0.95684605602703887,0.063243779579296666,34,134.76351120000001,8.6855354604830269e-06,6.2574794402900069e-06,"tolerance"
