nmi_mean,nmi_std,ari_mean,ari_std,acc_mean,acc_std,recall_mean,recall_std,precision_mean,precision_std,fscore_mean,fscore_std,iterations,wall_seconds,final_primal_residual,final_successive_difference,stopping_reason
0.98194219562087015,0.022724558067600535,0.95048418141606328,0.062305861168755181,0.94972500000000015,0.063544529558744137,0.98487010050251267,0.019896232776404087,0.93079677462954602,0.086962137870618059,0.95578500963577484,0.055637470377347301,35,147.98698920000001,3.2254897149108141e-06,6.5164943099972871e-06,"tolerance"
