nmi_mean,nmi_std,ari_mean,ari_std,acc_mean,acc_std,recall_mean,recall_std,precision_mean,precision_std,fscore_mean,fscore_std,iterations,wall_seconds,final_primal_residual,final_successive_difference,stopping_reason
0.98368600929955297,0.018875874058061078,0.96461573428272662,0.054211826902470887,0.96674999999999989,0.0552583644537663,0.98640703517587924,0.016583617754961238,0.95286518817107579,0.0759056437365173,0.96837537600405277,0.048393872273121072,34,161.9611228,7.4708058999528418e-06,4.6294316212983076e-06,"tolerance"
