nmi_mean,nmi_std,ari_mean,ari_std,acc_mean,acc_std,recall_mean,recall_std,precision_mean,precision_std,fscore_mean,fscore_std,iterations,wall_seconds,final_primal_residual,final_successive_difference,stopping_reason
0.95910610335384683,0.058393093329561586,0.93853003980398131,0.091617229309865905,0.9306985294117649,0.097460418175789792,0.95278164116828923,0.073013534134966793,0.95382706388516891,0.068499685617252601,0.95312379231806932,0.069946171400196114,30,20.165322,2.7294809007621073e-06,4.6737365180358265e-06,"tolerance"
