idx,dataset,lambda1,lambda2,gamma,converged,iterations,final_primal_residual,wall_seconds,finite_ok,nnz_ok,eig_K,eig_Kp1,eigengap,objective
129,"bbc",0.10000000000000001,1.0000000000000001e-05,24,1,29,2.9319971719286899e-06,38.132656699999998,1,1,0.52317379852272206,0.52119772370651019,0.0019760748162118702,22.748993945959022
