idx,dataset,lambda1,lambda2,gamma,converged,iterations,final_primal_residual,wall_seconds,finite_ok,nnz_ok,eig_K,eig_Kp1,eigengap,objective
9,"uci",0.001,0.001,24,1,34,4.7192572152042478e-06,105.11559819999999,1,1,0.14650237961877863,0.052076712468304233,0.094425667150474402,3.246976288881573
