idx,dataset,lambda1,lambda2,gamma,converged,iterations,final_primal_residual,wall_seconds,finite_ok,nnz_ok,eig_K,eig_Kp1,eigengap,objective
88,"uci",1,0.10000000000000001,6,1,42,5.480843988251064e-06,68.923067099999997,1,1,0.16991895740232246,0.11706847027595936,0.052850487126363102,736.19365925993611
