idx,dataset,lambda1,lambda2,gamma,converged,iterations,final_primal_residual,wall_seconds,finite_ok,nnz_ok,eig_K,eig_Kp1,eigengap,objective
315,"orl",0.10000000000000001,0.001,24,1,32,5.4729201972735417e-06,45.994661999999998,1,1,0.15386631708182921,0.074187908718296336,0.079678408363532877,23.057233160194208
