idx,dataset,lambda1,lambda2,gamma,converged,iterations,final_primal_residual,wall_seconds,finite_ok,nnz_ok,eig_K,eig_Kp1,eigengap,objective
122,"bbc",0.01,0.050000000000000003,12,1,40,5.8110103742673393e-06,52.380677300000002,1,1,0.015146184373716884,0.002351305714244409,0.012794878659472476,8.2439761170667722
