idx,dataset,lambda1,lambda2,gamma,converged,iterations,final_primal_residual,wall_seconds,finite_ok,nnz_ok,eig_K,eig_Kp1,eigengap,objective
329,"orl",0.5,0.0001,12,1,31,4.3939472876351231e-08,31.741525800000002,1,1,0.13650319219247595,0.12819031387790428,0.00831287831457167,57.305491314701023
