idx,dataset,lambda1,lambda2,gamma,converged,iterations,final_primal_residual,wall_seconds,finite_ok,nnz_ok,eig_K,eig_Kp1,eigengap,objective
115,"bbc",0.01,0.001,6,1,34,8.428689606505976e-06,45.627196900000001,1,1,0.087069534060587525,0.034477895005053681,0.052591639055533844,4.9811505386181922
