idx,dataset,lambda1,lambda2,gamma,converged,iterations,final_primal_residual,wall_seconds,finite_ok,nnz_ok,eig_K,eig_Kp1,eigengap,objective
230,"yale",0.10000000000000001,0.050000000000000003,12,1,36,6.8432334897104478e-06,18.837147399999999,1,1,0.0048755905362209652,-0.00011668551324570283,0.0049922760494666681,13.696641043683194
