idx,dataset,lambda1,lambda2,gamma,converged,iterations,final_primal_residual,wall_seconds,finite_ok,nnz_ok,eig_K,eig_Kp1,eigengap,objective
303,"orl",0.01,0.050000000000000003,24,1,38,2.7217412162782788e-06,54.069096999999999,1,1,-0.0024207833907289133,-0.002432512377476288,1.1728986747374694e-05,3.7236721734414173
