idx,dataset,lambda1,lambda2,gamma,converged,iterations,final_primal_residual,wall_seconds,finite_ok,nnz_ok,eig_K,eig_Kp1,eigengap,objective
320,"orl",0.10000000000000001,0.050000000000000003,12,1,37,8.2405697162588636e-06,37.921880999999999,1,1,-0.0018759422960348631,-0.0025569875674768968,0.0006810452714420337,30.446840204424561
