idx,dataset,lambda1,lambda2,gamma,converged,iterations,final_primal_residual,wall_seconds,finite_ok,nnz_ok,eig_K,eig_Kp1,eigengap,objective
52,"uci",0.10000000000000001,0.10000000000000001,6,1,41,9.6943103470661838e-06,123.6012095,1,1,0.17220473742264611,0.095306227836847446,0.076898509585798663,281.90186113294448
