nmi_mean,nmi_std,ari_mean,ari_std,acc_mean,acc_std,recall_mean,recall_std,precision_mean,precision_std,fscore_mean,fscore_std,iterations,wall_seconds,final_primal_residual,final_successive_difference,stopping_reason
0.98710779976958207,0.0045927971472413736,0.93801598513307916,0.023719965191145994,0.94025000000000003,0.022724030869266314,0.97938888888888886,0.0088392252960119867,0.90312305373041202,0.035696197328853603,0.9394792931697532,0.023134848846800438,32,23.424973600000001,6.1113752960631122e-06,7.8242698510655313e-06,"tolerance"
