seed,nmi,ari,acc,recall,precision,fscore,predicted_clusters,min_cluster_size,run_valid
20260814,0.23979289030182796,0.028986623863028332,0.18181818181818182,0.51030303030303026,0.075855855855855858,0.13207843137254902,15,1,1
20260815,0.22705042922713947,0.028086084679736906,0.18787878787878787,0.51030303030303026,0.075380483437779769,0.13135725429017159,15,1,1
20260816,0.23519798884018486,0.014667468316162368,0.18787878787878787,0.59878787878787876,0.068250898038132085,0.12253503658687832,15,1,1
20260817,0.15474579952061365,-0.0027544284560953552,0.14545454545454545,0.65090909090909088,0.05964015992892048,0.10926849119951164,15,1,1
20260818,0.22758811992818143,0.014792297729778314,0.18181818181818182,0.56727272727272726,0.068361086765994741,0.12201798983183418,15,1,1
20260819,0.28464914978578193,0.048867452767380151,0.22424242424242424,0.49333333333333335,0.08672490943959088,0.1475172163827474,15,1,1
20260820,0.20775275973761351,0.011428166533388717,0.18181818181818182,0.58909090909090911,0.066639243109831339,0.11973392461197337,15,1,1
20260821,0.24622876905408109,0.034722310741736831,0.17575757575757575,0.53454545454545455,0.078778135048231515,0.1373190098085007,15,1,1
20260822,0.23004337595732752,0.017538538202381021,0.18787878787878787,0.57090909090909092,0.069746779209240342,0.12430720506730009,15,1,1
20260823,0.21057389450389732,0.028069636587790058,0.17575757575757575,0.50909090909090904,0.075376884422110546,0.131311552290136,15,1,1
20260824,0.23457602383688167,0.01397783029815663,0.18787878787878787,0.62181818181818183,0.06787509923260121,0.12239055230824286,15,1,1
20260825,0.22934582880284063,0.01072841643472244,0.18181818181818182,0.62424242424242427,0.066254985205197472,0.11979530123284483,15,1,1
20260826,0.22490826590715199,0.012160615232019743,0.18787878787878787,0.58787878787878789,0.067007460624481902,0.12030261689197569,15,1,1
20260827,0.24076718178511791,0.030498385156101548,0.18181818181818182,0.52363636363636368,0.076595744680851063,0.13364269141531324,15,1,1
20260828,0.24501202176250722,0.033052101277070103,0.18181818181818182,0.53696969696969699,0.077883263009845285,0.13603562106556119,15,1,1
20260829,0.15714481069025446,-0.0020189509937819268,0.14545454545454545,0.64606060606060611,0.059995497523638003,0.10979503553404059,15,1,1
20260830,0.24778652115985836,0.034256951571128368,0.18181818181818182,0.50666666666666671,0.078674948240165632,0.13620071684587812,15,1,1
20260831,0.23534878178533492,0.012819899698073978,0.18181818181818182,0.63393939393939391,0.067284188858870456,0.12165619911607353,15,1,1
20260832,0.22791854222033783,0.027553197285754349,0.18787878787878787,0.51757575757575758,0.075070323488045002,0.13112237064332871,15,1,1
20260833,0.24622876905408109,0.034722310741736831,0.17575757575757575,0.53454545454545455,0.078778135048231515,0.1373190098085007,15,1,1
