seed,nmi,ari,acc,recall,precision,fscore,predicted_clusters,min_cluster_size,run_valid
20260814,0.91042085868780753,0.87253113891014589,0.89520624303232998,0.89278014604927225,0.8704059941489698,0.88145111042117075,15,128,1
20260815,0.91249614794751033,0.88498937058930327,0.91215161649944254,0.91379811580895576,0.87335044442060261,0.89311656379584881,15,63,1
20260816,0.90999148816411846,0.8720646585397116,0.89498327759197327,0.89231960439471869,0.86999727781192204,0.88101706860978635,15,128,1
20260817,0.91040321605705821,0.87269719761332343,0.89565217391304353,0.89362783053218464,0.86991540739785977,0.88161220154933095,15,128,1
20260818,0.88753272696359697,0.81774695050977431,0.82809364548494979,0.87298405086682573,0.792772788105644,0.83094721124406667,15,119,1
20260819,0.87398996482645042,0.76816846293583851,0.78818283166109249,0.82169698086161591,0.75126747923939408,0.78490548918172653,15,154,1
20260820,0.91349059970740787,0.87937560147293647,0.9041248606465998,0.90350500982968596,0.87273834365081904,0.88785521895283648,15,93,1
20260821,0.88496763368603915,0.79545397514428118,0.79843924191750282,0.83713088305983874,0.78465803318494531,0.81004558070486454,15,127,1
20260822,0.85035833430944763,0.71416947336507763,0.7273132664437012,0.80796564359257028,0.67527902973791232,0.73568746367605231,15,78,1
20260823,0.88363948730779807,0.79349977957243678,0.8020066889632107,0.85208697329146244,0.76915352177448904,0.8084990454653459,15,128,1
20260824,0.88656195021789552,0.79930569169231325,0.81047937569676698,0.841518981512131,0.78753660119979207,0.81363337823245885,15,145,1
20260825,0.91041873501879833,0.87580552528457389,0.89565217391304353,0.89977462242780293,0.86979882578814105,0.88453283569630747,15,122,1
20260826,0.86376959178310297,0.71646601619659811,0.72887402452619843,0.80850678003667065,0.67841931046808901,0.73777253048946645,15,128,1
20260827,0.89006621337764269,0.82632036318351387,0.85618729096989965,0.88967580745904773,0.79379552905191708,0.83900528978450661,15,51,1
20260828,0.91119720454977571,0.87363209392201102,0.89988851727982166,0.89392430422230351,0.87131730966161758,0.8824760459644696,15,112,1
20260829,0.91439642424188361,0.88090920509089088,0.90590858416945375,0.90591421836006869,0.87326393946835035,0.88928949095360632,15,88,1
20260830,0.91331534347766308,0.89446655623615856,0.91884057971014488,0.90461174899328478,0.89896952924434526,0.90178181372123534,15,150,1
20260831,0.89837186161666605,0.81618207051037339,0.82653288740245257,0.86649617030830384,0.79540016989435103,0.8294274250486473,15,128,1
20260832,0.88825767695377489,0.80725644562477439,0.8356744704570791,0.87902290331215804,0.77095082778364021,0.82144754450025892,15,71,1
20260833,0.89754942902197477,0.80950517733904548,0.84102564102564104,0.88502865432606925,0.77011452508719314,0.82358243116645879,15,82,1
